thread,student,slot,section,position,item,stimulus,score,true_theta,test_theta,test_se,section_theta,section_se,bayesian_mean,bayesian_sd,bayesian_draws
1,1,0,,,,,,1.0,0.0,0.0,0.0,0.0,,
1,1,1,A,1,I145,,1,1.0,0.682009,0.8026,0.682009,0.8026,,
1,1,2,A,2,I006,,1,1.0,0.996904,0.74171,0.996904,0.74171,,
1,1,3,A,3,I251,,-1,1.0,0.996904,0.74171,0.996904,0.74171,,
1,1,4,A,4,I178,,1,1.0,1.231274,0.702167,1.231274,0.702167,,
1,1,5,A,5,I372,,-1,1.0,1.231274,0.702167,1.231274,0.702167,,
1,1,6,A,6,I020,,1,1.0,1.512289,0.68577,1.512289,0.68577,,
1,1,7,A,7,I036,,0,1.0,2.320243,1.056479,2.320243,1.056479,,
1,1,8,A,8,I050,,0,1.0,1.769551,0.82684,1.769551,0.82684,,
1,1,9,A,9,I058,,0,1.0,1.3033,0.701923,1.3033,0.701923,,
1,1,10,A,10,I121,,0,1.0,0.855817,0.613993,0.855817,0.613993,,
1,1,11,A,11,I270,,-1,1.0,0.855817,0.613993,0.855817,0.613993,,
1,1,12,A,12,I272,,-1,1.0,0.855817,0.613993,0.855817,0.613993,,
1,1,13,A,13,I166,,1,1.0,0.998927,0.572112,0.998927,0.572112,,
1,1,14,A,14,I108,,0,1.0,0.782477,0.510651,0.782477,0.510651,,
1,1,15,A,15,I135,,0,1.0,0.608755,0.476233,0.608755,0.476233,,
1,1,16,A,16,I067,,0,1.0,0.502095,0.454737,0.502095,0.454737,,
1,1,17,A,17,I096,,0,1.0,0.417308,0.440218,0.417308,0.440218,,
1,1,18,A,18,I041,,1,1.0,0.529727,0.425902,0.529727,0.425902,,
1,1,19,A,19,I091,,1,1.0,0.58842,0.415218,0.58842,0.415218,,
1,1,20,A,20,I090,,1,1.0,0.714121,0.407608,0.714121,0.407608,,
1,1,21,A,21,I046,,1,1.0,0.806534,0.401017,0.806534,0.401017,,
1,1,22,A,22,I013,,0,1.0,0.745438,0.389417,0.745438,0.389417,,
1,1,23,A,23,I190,,1,1.0,0.841204,0.384006,0.841204,0.384006,,
1,1,24,A,24,I031,,1,1.0,0.947328,0.381507,0.947328,0.381507,,
1,1,25,A,25,I062,,1,1.0,1.014642,0.378572,1.014642,0.378572,,
1,1,26,A,26,I104,,0,1.0,0.960415,0.370428,0.960415,0.370428,,
1,1,27,A,27,I185,,1,1.0,0.994058,0.366413,0.994058,0.366413,,
1,1,28,A,28,I030,,0,1.0,0.917965,0.358188,0.917965,0.358188,,
1,1,29,A,29,I035,,0,1.0,0.881548,0.352499,0.881548,0.352499,,
1,1,30,A,30,I196,,4,1.0,1.090071,0.337199,1.090071,0.337199,,
1,1,31,A,31,I089,,1,1.0,1.161416,0.336603,1.161416,0.336603,,
1,1,32,A,32,I034,,1,1.0,1.211983,0.335398,1.211983,0.335398,,
1,1,33,A,33,I139,,0,1.0,1.158109,0.329516,1.158109,0.329516,,
1,1,34,A,34,I033,,1,1.0,1.189803,0.327977,1.189803,0.327977,,
1,1,35,A,35,I393,,-1,1.0,1.189803,0.327977,1.189803,0.327977,,
1,1,36,A,36,I160,,0,1.0,1.132302,0.323052,1.132302,0.323052,,
1,1,37,A,37,I152,,1,1.0,1.170258,0.322578,1.170258,0.322578,,
1,1,38,A,38,I151,,1,1.0,1.190891,0.321474,1.190891,0.321474,,
1,1,39,A,39,I007,,0,1.0,1.170392,0.318902,1.170392,0.318902,,
1,1,40,A,40,I197,,4,1.0,1.328295,0.308268,1.328295,0.308268,,
1,2,0,,,,,,2.5,0.0,0.0,0.0,0.0,,
1,2,1,A,1,I145,,1,2.5,0.682009,0.8026,0.682009,0.8026,,
1,2,2,A,2,I006,,1,2.5,0.996904,0.74171,0.996904,0.74171,,
1,2,3,A,3,I260,,-1,2.5,0.996904,0.74171,0.996904,0.74171,,
1,2,4,A,4,I178,,1,2.5,1.231274,0.702167,1.231274,0.702167,,
1,2,5,A,5,I020,,1,2.5,1.512289,0.68577,1.512289,0.68577,,
1,2,6,A,6,I036,,1,2.5,1.785048,0.671229,1.785048,0.671229,,
1,2,7,A,7,I050,,1,2.5,1.93441,0.656964,1.93441,0.656964,,
1,2,8,A,8,I130,,1,2.5,2.030025,0.646027,2.030025,0.646027,,
1,2,9,A,9,I058,,1,2.5,2.095493,0.635237,2.095493,0.635237,,
1,2,10,A,10,I148,,1,2.5,2.1698,0.630665,2.1698,0.630665,,
1,2,11,A,11,I294,,-1,2.5,2.1698,0.630665,2.1698,0.630665,,
1,2,12,A,12,I297,,-1,2.5,2.1698,0.630665,2.1698,0.630665,,
1,2,13,A,13,I296,,-1,2.5,2.1698,0.630665,2.1698,0.630665,,
1,2,14,A,14,I167,,1,2.5,2.352065,0.590538,2.352065,0.590538,,
1,2,15,A,15,I136,,0,2.5,2.969238,0.799591,2.969238,0.799591,,
1,2,16,A,16,I113,,1,2.5,3.135795,0.805994,3.135795,0.805994,,
1,2,17,A,17,I120,,0,2.5,2.851654,0.677758,2.851654,0.677758,,
1,2,18,A,18,I081,,1,2.5,2.98579,0.679562,2.98579,0.679562,,
1,2,19,A,19,I031,,0,2.5,2.655394,0.583997,2.655394,0.583997,,
1,2,20,A,20,I013,,1,2.5,2.724264,0.577651,2.724264,0.577651,,
1,2,21,A,21,I035,,1,2.5,2.814145,0.576861,2.814145,0.576861,,
1,2,22,A,22,I089,,0,2.5,2.608753,0.525128,2.608753,0.525128,,
1,2,23,A,23,I061,,1,2.5,2.698042,0.526457,2.698042,0.526457,,
1,2,24,A,24,I090,,1,2.5,2.740914,0.521978,2.740914,0.521978,,
1,2,25,A,25,I104,,1,2.5,2.795033,0.520492,2.795033,0.520492,,
1,2,26,A,26,I190,,1,2.5,2.832967,0.517401,2.832967,0.517401,,
1,2,27,A,27,I034,,1,2.5,2.877115,0.516723,2.877115,0.516723,,
1,2,28,A,28,I007,,0,2.5,2.778225,0.492864,2.778225,0.492864,,
1,2,29,A,29,I067,,1,2.5,2.804017,0.489502,2.804017,0.489502,,
1,2,30,A,30,I198,,0,2.5,2.496684,0.393915,2.496684,0.393915,,
1,2,31,A,31,I046,,0,2.5,2.353583,0.379773,2.353583,0.379773,,
1,2,32,A,32,I041,,1,2.5,2.371218,0.377382,2.371218,0.377382,,
1,2,33,A,33,I029,,1,2.5,2.393698,0.375769,2.393698,0.375769,,
1,2,34,A,34,I053,,1,2.5,2.418625,0.374618,2.418625,0.374618,,
1,2,35,A,35,I381,,-1,2.5,2.418625,0.374618,2.418625,0.374618,,
1,2,36,A,36,I152,,1,2.5,2.447831,0.373899,2.447831,0.373899,,
1,2,37,A,37,I163,,1,2.5,2.483216,0.373852,2.483216,0.373852,,
1,2,38,A,38,I126,,1,2.5,2.508489,0.373638,2.508489,0.373638,,
1,2,39,A,39,I183,,1,2.5,2.52548,0.373049,2.52548,0.373049,,
1,2,40,A,40,I193,,2,2.5,2.429694,0.350121,2.429694,0.350121,,
1,3,0,,,,,,-1.0,0.0,0.0,0.0,0.0,,
1,3,1,A,1,I145,,1,-1.0,0.682009,0.8026,0.682009,0.8026,,
1,3,2,A,2,I006,,0,-1.0,0.596058,0.920432,0.596058,0.920432,,
1,3,3,A,3,I178,,0,-1.0,0.213754,0.793465,0.213754,0.793465,,
1,3,4,A,4,I121,,0,-1.0,-0.18654,0.757461,-0.18654,0.757461,,
1,3,5,A,5,I058,,0,-1.0,-0.388335,0.750691,-0.388335,0.750691,,
1,3,6,A,6,I012,,1,-1.0,0.03425,0.640183,0.03425,0.640183,,
1,3,7,A,7,I025,,0,-1.0,-0.162191,0.639633,-0.162191,0.639633,,
1,3,8,A,8,I130,,0,-1.0,-0.271673,0.63445,-0.271673,0.63445,,
1,3,9,A,9,I181,,0,-1.0,-0.421039,0.640881,-0.421039,0.640881,,
1,3,10,A,10,I158,,0,-1.0,-0.536912,0.644599,-0.536912,0.644599,,
1,3,11,A,11,I166,,0,-1.0,-0.66368,0.614264,-0.66368,0.614264,,
1,3,12,A,12,I355,,-1,-1.0,-0.66368,0.614264,-0.66368,0.614264,,
1,3,13,A,13,I237,,-1,-1.0,-0.66368,0.614264,-0.66368,0.614264,,
1,3,14,A,14,I273,,-1,-1.0,-0.66368,0.614264,-0.66368,0.614264,,
1,3,15,A,15,I358,,-1,-1.0,-0.66368,0.614264,-0.66368,0.614264,,
1,3,16,A,16,I091,,0,-1.0,-0.829236,0.6114,-0.829236,0.6114,,
1,3,17,A,17,I185,,0,-1.0,-0.956336,0.610443,-0.956336,0.610443,,
1,3,18,A,18,I134,,0,-1.0,-1.056578,0.608518,-1.056578,0.608518,,
1,3,19,A,19,I045,,0,-1.0,-1.142592,0.609091,-1.142592,0.609091,,
1,3,20,A,20,I041,,0,-1.0,-1.194898,0.605599,-1.194898,0.605599,,
1,3,21,A,21,I151,,0,-1.0,-1.286215,0.612071,-1.286215,0.612071,,
1,3,22,A,22,I059,,1,-1.0,-1.135381,0.564918,-1.135381,0.564918,,
1,3,23,A,23,I030,,0,-1.0,-1.189276,0.564566,-1.189276,0.564566,,
1,3,24,A,24,I033,,1,-1.0,-0.989005,0.515246,-0.989005,0.515246,,
1,3,25,A,25,I108,,0,-1.0,-1.015622,0.511107,-1.015622,0.511107,,
1,3,26,A,26,I086,,0,-1.0,-1.064021,0.511573,-1.064021,0.511573,,
1,3,27,A,27,I160,,0,-1.0,-1.121072,0.513861,-1.121072,0.513861,,
1,3,28,A,28,I029,,0,-1.0,-1.160482,0.513784,-1.160482,0.513784,,
1,3,29,A,29,I100,,1,-1.0,-1.061247,0.489313,-1.061247,0.489313,,
1,3,30,A,30,I196,,0,-1.0,-1.122528,0.484932,-1.122528,0.484932,,
1,3,31,A,31,I102,,0,-1.0,-1.16919,0.487036,-1.16919,0.487036,,
1,3,32,A,32,I067,,0,-1.0,-1.188715,0.48485,-1.188715,0.48485,,
1,3,33,A,33,I096,,0,-1.0,-1.207747,0.483048,-1.207747,0.483048,,
1,3,34,A,34,I053,,0,-1.0,-1.238164,0.483724,-1.238164,0.483724,,
1,3,35,A,35,I387,,-1,-1.0,-1.238164,0.483724,-1.238164,0.483724,,
1,3,36,A,36,I189,,0,-1.0,-1.266614,0.484246,-1.266614,0.484246,,
1,3,37,A,37,I051,,1,-1.0,-1.143466,0.458677,-1.143466,0.458677,,
1,3,38,A,38,I034,,0,-1.0,-1.16401,0.458338,-1.16401,0.458338,,
1,3,39,A,39,I014,,0,-1.0,-1.193093,0.461282,-1.193093,0.461282,,
1,3,40,A,40,I193,,0,-1.0,-1.253636,0.462858,-1.253636,0.462858,,
1,4,0,,,,,,2.5,0.0,0.0,0.0,0.0,,
1,4,1,A,1,I145,,1,2.5,0.682009,0.8026,0.682009,0.8026,,
1,4,2,A,2,I006,,1,2.5,0.996904,0.74171,0.996904,0.74171,,
1,4,3,A,3,I178,,1,2.5,1.231274,0.702167,1.231274,0.702167,,
1,4,4,A,4,I012,,1,2.5,1.437987,0.677496,1.437987,0.677496,,
1,4,5,A,5,I020,,1,2.5,1.678381,0.663088,1.678381,0.663088,,
1,4,6,A,6,I036,,0,2.5,2.507927,1.02814,2.507927,1.02814,,
1,4,7,A,7,I050,,1,2.5,2.722281,1.026347,2.722281,1.026347,,
1,4,8,A,8,I056,,0,2.5,2.436615,0.881781,2.436615,0.881781,,
1,4,9,A,9,I028,,0,2.5,2.180665,0.787038,2.180665,0.787038,,
1,4,10,A,10,I148,,1,2.5,2.28884,0.785396,2.28884,0.785396,,
1,4,11,A,11,I275,,-1,2.5,2.28884,0.785396,2.28884,0.785396,,
1,4,12,A,12,I319,,-1,2.5,2.28884,0.785396,2.28884,0.785396,,
1,4,13,A,13,I269,,-1,2.5,2.28884,0.785396,2.28884,0.785396,,
1,4,14,A,14,I274,,-1,2.5,2.28884,0.785396,2.28884,0.785396,,
1,4,15,A,15,I167,,1,2.5,2.497264,0.719917,2.497264,0.719917,,
1,4,16,A,16,I136,,1,2.5,2.750512,0.691907,2.750512,0.691907,,
1,4,17,A,17,I113,,1,2.5,2.898125,0.691315,2.898125,0.691315,,
1,4,18,A,18,I120,,0,2.5,2.693222,0.615783,2.693222,0.615783,,
1,4,19,A,19,I081,,0,2.5,2.478683,0.556944,2.478683,0.556944,,
1,4,20,A,20,I031,,1,2.5,2.567462,0.550974,2.567462,0.550974,,
1,4,21,A,21,I035,,1,2.5,2.658157,0.548295,2.658157,0.548295,,
1,4,22,A,22,I089,,1,2.5,2.742737,0.546075,2.742737,0.546075,,
1,4,23,A,23,I061,,0,2.5,2.591689,0.511038,2.591689,0.511038,,
1,4,24,A,24,I090,,1,2.5,2.636527,0.505776,2.636527,0.505776,,
1,4,25,A,25,I104,,0,2.5,2.466729,0.474493,2.466729,0.474493,,
1,4,26,A,26,I190,,1,2.5,2.509476,0.470259,2.509476,0.470259,,
1,4,27,A,27,I067,,1,2.5,2.541251,0.46577,2.541251,0.46577,,
1,4,28,A,28,I034,,1,2.5,2.585174,0.464306,2.585174,0.464306,,
1,4,29,A,29,I046,,1,2.5,2.613264,0.461578,2.613264,0.461578,,
1,4,30,A,30,I198,,0,2.5,2.3683,0.38543,2.3683,0.38543,,
1,4,31,A,31,I041,,1,2.5,2.386182,0.382934,2.386182,0.382934,,
1,4,32,A,32,I007,,1,2.5,2.438423,0.382959,2.438423,0.382959,,
1,4,33,A,33,I139,,1,2.5,2.463351,0.381473,2.463351,0.381473,,
1,4,34,A,34,I053,,1,2.5,2.487977,0.380382,2.487977,0.380382,,
1,4,35,A,35,I395,,-1,2.5,2.487977,0.380382,2.487977,0.380382,,
1,4,36,A,36,I163,,1,2.5,2.524001,0.38033,2.524001,0.38033,,
1,4,37,A,37,I153,,1,2.5,2.584815,0.382519,2.584815,0.382519,,
1,4,38,A,38,I126,,1,2.5,2.610064,0.382434,2.610064,0.382434,,
1,4,39,A,39,I183,,0,2.5,2.521921,0.373308,2.521921,0.373308,,
